0.7352475695229481,9.004185825971495e-17,4.5020929129857475e-17
0.7358137571182576,0.012843676905574856,4.506246135230199e-17
0.736042418949741,0.02570316764829244,4.5097071537672426e-17
0.7360461865927901,0.038574546089079086,4.5131681723042856e-17
0.7357119448219638,0.05144599081015994,4.5159369871339196e-17
0.735265112349198,0.0643273620166697,4.519398005670963e-17
0.7345925914917812,0.07720879256057533,4.522859024208006e-17
0.7335820415363964,0.0900725488563028,4.525627839037641e-17
0.7323461118819073,0.10292453385493412,4.528396653867276e-17
0.7308849058937114,0.11576079676162694,4.5311654686969104e-17
0.7291985962276691,0.1285773868096759,4.533934283526544e-17
0.7272874248605007,0.14137035447635943,4.536703098356179e-17
0.7251517030988353,0.15413575269984914,4.5394719131858133e-17
0.7226816634700347,0.16684420840494002,4.5415485243080394e-17
0.7200985126613064,0.1795407240121884,4.544317339137674e-17
0.7171830010249378,0.19216860594996132,4.5463939502599e-17
0.7140459647310302,0.20474938560631945,4.548470561382126e-17
0.7106881602646389,0.21727917554230955,4.550547172504352e-17
0.7071104123528401,0.22975410038481,4.5526237836265775e-17
0.7032067272064102,0.24213349402821985,4.5540081910413945e-17
0.6991924971753163,0.25448525699407104,4.5560848021636205e-17
0.6948557006621722,0.26673011302354244,4.557469209578438e-17
0.6903044162533191,0.27890108797616975,4.558853616993255e-17
0.6855399021642185,0.29099442397550707,4.5602380244080726e-17
0.6805634824626654,0.30300638456585177,4.56162243182289e-17
0.6753765467042274,0.3149332558664584,4.563006839237707e-17
0.6698789449751761,0.3267217918585108,4.5636990429451156e-17
0.6642762861205387,0.33846567327405735,4.565083450359933e-17
0.6583678863325212,0.35006041466603377,4.5657756540673417e-17
0.6522570888535602,0.3615520082257615,4.566467857774751e-17
0.6459456945703964,0.37293692064209805,4.567160061482159e-17
0.6394355660562105,0.3842116500487733,4.567852265189568e-17
0.632728627021525,0.3953727271014189,4.5685444688969756e-17
0.6257320538593485,0.4063551470833348,4.5685444688969756e-17
0.618544876651964,0.41721378735099807,4.5685444688969756e-17
0.6111692846831727,0.42794534025739345,4.5685444688969756e-17
0.6036989803152867,0.4386129833125271,4.5692366726043847e-17
0.5958618998770215,0.449014147954275,4.5685444688969756e-17
0.5879347698173597,0.4593449849818386,4.5685444688969756e-17
0.5798285491313596,0.46953590107720167,4.5685444688969756e-17
0.5714591092179668,0.47951112777769317,4.567852265189568e-17
0.5629181336547422,0.4893372680623295,4.567160061482159e-17
0.5542082764723456,0.4990113735190355,4.566467857774751e-17
0.5453322423558725,0.5085305429541307,4.5657756540673417e-17
0.5362927858052685,0.517891923262162,4.565083450359933e-17
0.5270927102808155,0.5270927102808155,4.564391246652525e-17
0.5176563393698519,0.5360488315433402,4.563006839237707e-17
0.5080679621085082,0.5448361851311704,4.56162243182289e-17
0.498406236185679,0.5535362033767296,4.560930228115481e-17
0.4885214587339442,0.5619796523770517,4.559545820700664e-17
0.47849382882499,0.5702467395363406,4.5581614132858466e-17
0.46825534861971835,0.5782471985428196,4.5560848021636205e-17
0.4579530304818936,0.5861531493027617,4.5547003947488036e-17
0.44744940168110126,0.593785411438056,4.5526237836265775e-17
0.4368189292980689,0.6012296768054379,4.550547172504352e-17
0.4261298145714532,0.6085764452936077,4.5491627650895345e-17
0.41525414683465234,0.615639590110114,4.5470861539673084e-17
0.4042002334245594,0.6224137778161551,4.544317339137674e-17
0.3930963386726531,0.6290856440174618,4.542240728015448e-17
0.38182451902104175,0.6354627128650748,4.5394719131858133e-17
0.3705064435903231,0.6417359848300921,4.537395302063587e-17
0.35903095435606525,0.6477089872790166,4.534626487233953e-17
0.3474599052180904,0.6534770393903905,4.531857672404319e-17
0.3357969522717448,0.659038626245138,4.5290888575746843e-17
0.32404577536217244,0.6643922980726037,4.52632004274505e-17
0.3122100769246518,0.6695366706177377,4.523551227915415e-17
0.30024760109484233,0.6743671533355395,4.5200902093783717e-17
0.28821169041289973,0.6789841927172927,4.5166291908413286e-17
0.2761484960055576,0.683491512054038,4.513860376011695e-17
0.26397530626692023,0.687679183705151,4.510399357474651e-17
0.2517401258414457,0.6916503113200372,4.506938338937608e-17
0.23944680227201684,0.6954040077830833,4.5034773204005645e-17
0.2270642622018039,0.6988319416593373,4.4993240981561124e-17
0.21466812369140564,0.7021477944811118,4.4958630796190694e-17
0.2021943027240003,0.7051353317820203,4.491709857374618e-17
0.18971090757910297,0.7080107458352157,4.488248838837575e-17
0.17716143338171464,0.7105556991652616,4.484095616593123e-17
0.16458096582788767,0.7128784828498803,4.479942394348671e-17
0.15197343350979334,0.7149787911309956,4.47578917210422e-17
0.13934276623699743,0.7168563876409574,4.471635949859768e-17
0.12669289381216006,0.7185111053516606,4.4674827276153156e-17
0.11402774480888629,0.7199428465020854,4.4633295053708635e-17
0.101335512467079,0.721039637210542,4.4584840794190036e-17
0.0886535411273031,0.7220251510074505,4.454330857174552e-17
0.07595624710428182,0.7226754175251254,4.4494854312226915e-17
0.06327313813310662,0.7232152782212513,4.4453322089782394e-17
0.05058645478957314,0.7234200070559317,4.4404867830263795e-17
0.03791191584951211,0.72340244841819,4.435641357074519e-17
0.02525735675892054,0.7232760654054092,4.431488134830067e-17
0.01261679167606012,0.7228155110247706,4.426642708878206e-17
-4.421797282926346e-17,0.722134297987791,4.421797282926346e-17
-0.012589170865510585,0.7212331158481723,4.4169518569744857e-17
-0.02514689034385506,0.7201127211643359,4.412106431022625e-17
-0.03766934585109928,0.7187739371221311,4.407261005070765e-17
-0.05016062960506224,0.7173304232085396,4.403107782826313e-17
-0.0626031640762627,0.7155574397100328,4.3982623568744525e-17
-0.0749991133122085,0.7135688977958885,4.393416930922592e-17
-0.08734474759084727,0.7113658830438594,4.388571504970731e-17
-0.09963636088402605,0.7089495454827452,4.3837260790188713e-17
-0.11188795617335982,0.7064327527634452,4.379572856774419e-17
-0.12406245566979426,0.7035931493372319,4.3747274308225587e-17
-0.136171963352038,0.7005440209252886,4.369882004870699e-17
-0.14823638186610996,0.6973973454474465,4.365728782626247e-17
-0.16023248851692207,0.6940431582875612,4.361575560381795e-17
-0.17212937043910334,0.6903731970586843,4.3567301344299345e-17
-0.1839762780471004,0.6866088170591974,4.3525769121854824e-17
-0.19574427642351216,0.6826414168985439,4.348423689941031e-17
-0.20746294263448095,0.678580709154417,4.344962671403988e-17
-0.21906461357961737,0.6742115547916467,4.340809449159536e-17
-0.23061384307354102,0.6697512315968028,4.337348430622493e-17
-0.24203550725962997,0.6649870909020784,4.3331952083780414e-17
-0.253442221609247,0.6602395600459523,4.330426393548407e-17
-0.2647146524353228,0.6551917561493317,4.326965375011363e-17
-0.27593232643821985,0.6500558240467323,4.324196560181729e-17
-0.2870054404339978,0.6446247735253351,4.3207355416446857e-17
-0.29806865645492014,0.6392102965545623,4.3186589305224596e-17
-0.30898079360500763,0.6335045081025668,4.315890115692825e-17
-0.3198359478156065,0.6277133912211064,4.313813504570599e-17
-0.3305831296171506,0.6217364408679917,4.3117368934483736e-17
-0.3412191607114735,0.6155756609371329,4.3096602823261476e-17
-0.3517974225638707,0.6093310098524017,4.3082758749113306e-17
-0.36226168913524265,0.602904696469426,4.306891467496513e-17
-0.3726687477724132,0.5963946649546831,4.3061992637891046e-17
