-90,-59,-7.59,,,,,,,,,,
-90,-58,-7.60,,,,,,,,,,
-90,-57,-7.61,,,,,,,,,,
-90,-56,-7.62,,,,,,,,,,
-90,-55,-7.63,,,,,,,,,,
-90,-54,-7.63,,,,,,,,,,
-90,-53,-7.62,,,,,,,,,,
-90,-52,-7.62,,,,,,,,,,
-90,-51,-7.61,,,,,,,,,,
-90,-50,-7.59,,,,,,,,,,
-90,-49,-7.57,,,,,,,,,,
-90,-48,-7.55,,,,,,,,,,
-90,-47,-7.53,,,,,,,,,,
-90,-46,-7.50,,,,,,,,,,
-90,-45,-7.47,,,,,,,,,,
-90,-44,-7.43,,,,,,,,,,
-90,-43,-7.39,,,,,,,,,,
-90,-42,-7.35,,,,,,,,,,
-90,-41,-7.31,,,,,,,,,,
-90,-40,-7.26,,,,,,,,,,
-90,-39,-7.22,,,,,,,,,,
-90,-38,-7.17,,,,,,,,,,
-90,-37,-7.11,,,,,,,,,,
-90,-36,-7.06,,,,,,,,,,
-90,-35,-7.00,,,,,,,,,,
-90,-34,-6.94,,,,,,,,,,
-90,-33,-6.88,,,,,,,,,,
-90,-32,-6.82,,,,,,,,,,
-90,-31,-6.76,,,,,,,,,,
-90,-30,-6.69,,,,,,,,,,
-90,-29,-6.63,,,,,,,,,,
-90,-28,-6.56,,,,,,,,,,
-90,-27,-6.49,,,,,,,,,,
-90,-26,-6.42,,,,,,,,,,
-90,-25,-6.36,,,,,,,,,,
-90,-24,-6.29,,,,,,,,,,
-90,-23,-6.22,,,,,,,,,,
-90,-22,-6.15,,,,,,,,,,
-90,-21,-6.08,,,,,,,,,,
-90,-20,-6.01,,,,,,,,,,
-90,-19,-5.94,,,,,,,,,,
-90,-18,-5.88,,,,,,,,,,
-90,-17,-5.81,,,,,,,,,,
-90,-16,-5.74,,,,,,,,,,
-90,-15,-5.67,,,,,,,,,,
-90,-14,-5.61,,,,,,,,,,
-90,-13,-5.54,,,,,,,,,,
-90,-12,-5.48,,,,,,,,,,
-90,-11,-5.41,,,,,,,,,,
-90,-10,-5.35,,,,,,,,,,
-90,-9,-5.28,,,,,,,,,,
-90,-8,-5.22,,,,,,,,,,
-90,-7,-5.16,,,,,,,,,,
-90,-6,-5.10,,,,,,,,,,
-90,-5,-5.04,,,,,,,,,,
-90,-4,-4.98,,,,,,,,,,
-90,-3,-4.93,,,,,,,,,,
-90,-2,-4.87,,,,,,,,,,
-90,-1,-4.82,,,,,,,,,,
-90,0,-4.77,,,,,,,,,,
-90,1,-4.71,,,,,,,,,,
-90,2,-4.66,,,,,,,,,,
-90,3,-4.61,,,,,,,,,,
-90,4,-4.57,,,,,,,,,,
-90,5,-4.52,,,,,,,,,,
-90,6,-4.47,,,,,,,,,,
-90,7,-4.43,,,,,,,,,,
-90,8,-4.39,,,,,,,,,,
-90,9,-4.35,,,,,,,,,,
-90,10,-4.31,,,,,,,,,,
-90,11,-4.27,,,,,,,,,,
-90,12,-4.23,,,,,,,,,,
-90,13,-4.20,,,,,,,,,,
-90,14,-4.16,,,,,,,,,,
-90,15,-4.13,,,,,,,,,,
-90,16,-4.10,,,,,,,,,,
-90,17,-4.07,,,,,,,,,,
-90,18,-4.04,,,,,,,,,,
-90,19,-4.02,,,,,,,,,,
-90,20,-3.99,,,,,,,,,,
-90,21,-3.97,,,,,,,,,,
-90,22,-3.95,,,,,,,,,,
-90,23,-3.93,,,,,,,,,,
-90,24,-3.91,,,,,,,,,,
-90,25,-3.89,,,,,,,,,,
-90,26,-3.88,,,,,,,,,,
-90,27,-3.86,,,,,,,,,,
-90,28,-3.85,,,,,,,,,,
-90,29,-3.84,,,,,,,,,,
-90,30,-3.83,,,,,,,,,,
-90,31,-3.82,,,,,,,,,,
-90,32,-3.81,,,,,,,,,,
-90,33,-3.81,,,,,,,,,,
-90,34,-3.81,,,,,,,,,,
-90,35,-3.81,,,,,,,,,,
-90,36,-3.80,,,,,,,,,,
-90,37,-3.81,,,,,,,,,,
-90,38,-3.81,,,,,,,,,,
-90,39,-3.81,,,,,,,,,,
-90,40,-3.82,,,,,,,,,,
-90,41,-3.83,,,,,,,,,,
-90,42,-3.84,,,,,,,,,,
-90,43,-3.85,,,,,,,,,,
-90,44,-3.86,,,,,,,,,,
-90,45,-3.87,,,,,,,,,,
-90,46,-3.89,,,,,,,,,,
-90,47,-3.91,,,,,,,,,,
-90,48,-3.92,,,,,,,,,,
-90,49,-3.94,,,,,,,,,,
-90,50,-3.96,,,,,,,,,,
-90,51,-3.99,,,,,,,,,,
-90,52,-4.01,,,,,,,,,,
-90,53,-4.04,,,,,,,,,,
-90,54,-4.07,,,,,,,,,,
-90,55,-4.09,,,,,,,,,,
-90,56,-4.12,,,,,,,,,,
-90,57,-4.16,,,,,,,,,,
-90,58,-4.19,,,,,,,,,,
-90,59,-4.23,,,,,,,,,,
-90,60,-4.26,,,,,,,,,,
-90,61,-4.30,,,,,,,,,,
-90,62,-4.34,,,,,,,,,,
-90,63,-4.38,,,,,,,,,,
-90,64,-4.42,,,,,,,,,,
-90,65,-4.46,,,,,,,,,,
-90,66,-4.51,,,,,,,,,,
-90,67,-4.56,,,,,,,,,,
-90,68,-4.60,,,,,,,,,,
-90,69,-4.65,,,,,,,,,,
-90,70,-4.70,,,,,,,,,,
-90,71,-4.75,,,,,,,,,,
-90,72,-4.81,,,,,,,,,,
-90,73,-4.86,,,,,,,,,,
-90,74,-4.92,,,,,,,,,,
-90,75,-4.97,,,,,,,,,,
-90,76,-5.03,,,,,,,,,,
-90,77,-5.09,,,,,,,,,,
-90,78,-5.15,,,,,,,,,,
-90,79,-5.21,,,,,,,,,,
-90,80,-5.27,,,,,,,,,,
-90,81,-5.33,,,,,,,,,,
-90,82,-5.40,,,,,,,,,,
-90,83,-5.46,,,,,,,,,,
-90,84,-5.53,,,,,,,,,,
-90,85,-5.59,,,,,,,,,,
-90,86,-5.66,,,,,,,,,,
-90,87,-5.73,,,,,,,,,,
-90,88,-5.79,,,,,,,,,,
-90,89,-5.86,,,,,,,,,,
-90,90,-5.93,,,,,,,,,,
-90,91,-6.00,,,,,,,,,,
-90,92,-6.07,,,,,,,,,,
-90,93,-6.14,,,,,,,,,,
-90,94,-6.20,,,,,,,,,,
-90,95,-6.27,,,,,,,,,,
-90,96,-6.34,,,,,,,,,,
-90,97,-6.41,,,,,,,,,,
-90,98,-6.48,,,,,,,,,,
-90,99,-6.54,,,,,,,,,,
-90,100,-6.61,,,,,,,,,,
-90,101,-6.68,,,,,,,,,,
-90,102,-6.74,,,,,,,,,,
-90,103,-6.80,,,,,,,,,,
-90,104,-6.87,,,,,,,,,,
-90,105,-6.93,,,,,,,,,,
-90,106,-6.99,,,,,,,,,,
-90,107,-7.04,,,,,,,,,,
-90,108,-7.10,,,,,,,,,,
-90,109,-7.15,,,,,,,,,,
-90,110,-7.21,,,,,,,,,,
-90,111,-7.25,,,,,,,,,,
-90,112,-7.30,,,,,,,,,,
-90,113,-7.34,,,,,,,,,,
-90,114,-7.39,,,,,,,,,,
-90,115,-7.42,,,,,,,,,,
-90,116,-7.46,,,,,,,,,,
-90,117,-7.49,,,,,,,,,,
-90,118,-7.52,,,,,,,,,,
-90,119,-7.55,,,,,,,,,,
-90,120,-7.57,,,,,,,,,,
-90,121,-7.59,,,,,,,,,,
-90,122,-7.60,,,,,,,,,,
-90,123,-7.61,,,,,,,,,,
-90,124,-7.62,,,,,,,,,,
-90,125,-7.63,,,,,,,,,,
-90,126,-7.63,,,,,,,,,,
-90,127,-7.62,,,,,,,,,,
-90,128,-7.62,,,,,,,,,,
-90,129,-7.61,,,,,,,,,,
-90,130,-7.59,,,,,,,,,,
-90,131,-7.57,,,,,,,,,,
-90,132,-7.55,,,,,,,,,,
-90,133,-7.53,,,,,,,,,,
-90,134,-7.50,,,,,,,,,,
-90,135,-7.47,,,,,,,,,,
-90,136,-7.43,,,,,,,,,,
-90,137,-7.39,,,,,,,,,,
-90,138,-7.35,,,,,,,,,,
-90,139,-7.31,,,,,,,,,,
-90,140,-7.26,,,,,,,,,,
-90,141,-7.22,,,,,,,,,,
-90,142,-7.17,,,,,,,,,,
-90,143,-7.11,,,,,,,,,,
-90,144,-7.06,,,,,,,,,,
-90,145,-7.00,,,,,,,,,,
-90,146,-6.94,,,,,,,,,,
-90,147,-6.88,,,,,,,,,,
-90,148,-6.82,,,,,,,,,,
-90,149,-6.76,,,,,,,,,,
-90,150,-6.69,,,,,,,,,,
-90,151,-6.63,,,,,,,,,,
-90,152,-6.56,,,,,,,,,,
-90,153,-6.49,,,,,,,,,,
-90,154,-6.42,,,,,,,,,,
-90,155,-6.36,,,,,,,,,,
-90,156,-6.29,,,,,,,,,,
-90,157,-6.22,,,,,,,,,,
-90,158,-6.15,,,,,,,,,,
-90,159,-6.08,,,,,,,,,,
-90,160,-6.01,,,,,,,,,,
-90,161,-5.94,,,,,,,,,,
-90,162,-5.88,,,,,,,,,,
-90,163,-5.81,,,,,,,,,,
-90,164,-5.74,,,,,,,,,,
-90,165,-5.67,,,,,,,,,,
-90,166,-5.61,,,,,,,,,,
-90,167,-5.54,,,,,,,,,,
-90,168,-5.48,,,,,,,,,,
-90,169,-5.41,,,,,,,,,,
-90,170,-5.35,,,,,,,,,,
-90,171,-5.28,,,,,,,,,,
-90,172,-5.22,,,,,,,,,,
-90,173,-5.16,,,,,,,,,,
-90,174,-5.10,,,,,,,,,,
-90,175,-5.04,,,,,,,,,,
-90,176,-4.98,,,,,,,,,,
-90,177,-4.93,,,,,,,,,,
-90,178,-4.87,,,,,,,,,,
-90,179,-4.82,,,,,,,,,,
-89,-180,-4.95,,,,,,,,,,
-89,-179,-4.90,,,,,,,,,,
-89,-178,-4.84,,,,,,,,,,
-89,-177,-4.79,,,,,,,,,,
-89,-176,-4.74,,,,,,,,,,
-89,-175,-4.69,,,,,,,,,,
-89,-174,-4.64,,,,,,,,,,
-89,-173,-4.59,,,,,,,,,,
-89,-172,-4.55,,,,,,,,,,
-89,-171,-4.51,,,,,,,,,,
-89,-170,-4.46,,,,,,,,,,
-89,-169,-4.42,,,,,,,,,,
-89,-168,-4.38,,,,,,,,,,
-89,-167,-4.35,,,,,,,,,,
-89,-166,-4.31,,,,,,,,,,
-89,-165,-4.28,,,,,,,,,,
-89,-164,-4.24,,,,,,,,,,
-89,-163,-4.21,,,,,,,,,,
-89,-162,-4.18,,,,,,,,,,
-89,-161,-4.16,,,,,,,,,,
-89,-160,-4.13,,,,,,,,,,
-89,-159,-4.11,,,,,,,,,,
-89,-158,-4.08,,,,,,,,,,
-89,-157,-4.06,,,,,,,,,,
-89,-156,-4.04,,,,,,,,,,
-89,-155,-4.03,,,,,,,,,,
-89,-154,-4.01,,,,,,,,,,
-89,-153,-4.00,,,,,,,,,,
-89,-152,-3.98,,,,,,,,,,
-89,-151,-3.97,,,,,,,,,,
-89,-150,-3.96,,,,,,,,,,
-89,-149,-3.96,,,,,,,,,,
-89,-148,-3.95,,,,,,,,,,
-89,-147,-3.95,,,,,,,,,,
-89,-146,-3.94,,,,,,,,,,
-89,-145,-3.94,,,,,,,,,,
-89,-144,-3.94,,,,,,,,,,
-89,-143,-3.95,,,,,,,,,,
-89,-142,-3.95,,,,,,,,,,
-89,-141,-3.96,,,,,,,,,,
-89,-140,-3.97,,,,,,,,,,
-89,-139,-3.98,,,,,,,,,,
-89,-138,-3.99,,,,,,,,,,
-89,-137,-4.00,,,,,,,,,,
-89,-136,-4.01,,,,,,,,,,
-89,-135,-4.03,,,,,,,,,,
-89,-134,-4.05,,,,,,,,,,
-89,-133,-4.07,,,,,,,,,,
-89,-132,-4.09,,,,,,,,,,
-89,-131,-4.11,,,,,,,,,,
-89,-130,-4.14,,,,,,,,,,
-89,-129,-4.16,,,,,,,,,,
-89,-128,-4.19,,,,,,,,,,
-89,-127,-4.22,,,,,,,,,,
-89,-126,-4.25,,,,,,,,,,
-89,-125,-4.28,,,,,,,,,,
-89,-124,-4.32,,,,,,,,,,
-89,-123,-4.35,,,,,,,,,,
-89,-122,-4.39,,,,,,,,,,
-89,-121,-4.43,,,,,,,,,,
-89,-120,-4.47,,,,,,,,,,
-89,-119,-4.51,,,,,,,,,,
-89,-118,-4.55,,,,,,,,,,
-89,-117,-4.60,,,,,,,,,,
-89,-116,-4.64,,,,,,,,,,
-89,-115,-4.69,,,,,,,,,,
-89,-114,-4.74,,,,,,,,,,
-89,-113,-4.79,,,,,,,,,,
-89,-112,-4.84,,,,,,,,,,
-89,-111,-4.89,,,,,,,,,,
-89,-110,-4.94,,,,,,,,,,
-89,-109,-5.00,,,,,,,,,,
-89,-108,-5.05,,,,,,,,,,
-89,-107,-5.11,,,,,,,,,,
-89,-106,-5.17,,,,,,,,,,
-89,-105,-5.23,,,,,,,,,,
-89,-104,-5.29,,,,,,,,,,
-89,-103,-5.35,,,,,,,,,,
-89,-102,-5.41,,,,,,,,,,
-89,-101,-5.48,,,,,,,,,,
-89,-100,-5.54,,,,,,,,,,
-89,-99,-5.60,,,,,,,,,,
-89,-98,-5.67,,,,,,,,,,
-89,-97,-5.73,,,,,,,,,,
-89,-96,-5.80,,,,,,,,,,
-89,-95,-5.87,,,,,,,,,,
-89,-94,-5.93,,,,,,,,,,
-89,-93,-6.00,,,,,,,,,,
-89,-92,-6.07,,,,,,,,,,
-89,-91,-6.14,,,,,,,,,,
-89,-90,-6.20,,,,,,,,,,
-89,-89,-6.27,,,,,,,,,,
-89,-88,-6.34,,,,,,,,,,
-89,-87,-6.40,,,,,,,,,,
-89,-86,-6.47,,,,,,,,,,
-89,-85,-6.54,,,,,,,,,,
-89,-84,-6.60,,,,,,,,,,
-89,-83,-6.67,,,,,,,,,,
-89,-82,-6.73,,,,,,,,,,
-89,-81,-6.79,,,,,,,,,,
-89,-80,-6.85,,,,,,,,,,
-89,-79,-6.91,,,,,,,,,,
-89,-78,-6.97,,,,,,,,,,
-89,-77,-7.03,,,,,,,,,,
-89,-76,-7.08,,,,,,,,,,
-89,-75,-7.13,,,,,,,,,,
-89,-74,-7.18,,,,,,,,,,
-89,-73,-7.23,,,,,,,,,,
-89,-72,-7.28,,,,,,,,,,
-89,-71,-7.32,,,,,,,,,,
-89,-70,-7.36,,,,,,,,,,
-89,-69,-7.40,,,,,,,,,,
-89,-68,-7.44,,,,,,,,,,
-89,-67,-7.47,,,,,,,,,,
-89,-66,-7.50,,,,,,,,,,
-89,-65,-7.52,,,,,,,,,,
-89,-64,-7.54,,,,,,,,,,
-89,-63,-7.56,,,,,,,,,,
-89,-62,-7.58,,,,,,,,,,
-89,-61,-7.59,,,,,,,,,,
-89,-60,-7.60,,,,,,,,,,
-89,-59,-7.60,,,,,,,,,,
-89,-58,-7.61,,,,,,,,,,
-89,-57,-7.60,,,,,,,,,,
-89,-56,-7.60,,,,,,,,,,
-89,-55,-7.59,,,,,,,,,,
-89,-54,-7.57,,,,,,,,,,
-89,-53,-7.56,,,,,,,,,,
-89,-52,-7.54,,,,,,,,,,
-89,-51,-7.51,,,,,,,,,,
-89,-50,-7.49,,,,,,,,,,
-89,-49,-7.46,,,,,,,,,,
-89,-48,-7.42,,,,,,,,,,
-89,-47,-7.39,,,,,,,,,,
-89,-46,-7.35,,,,,,,,,,
-89,-45,-7.30,,,,,,,,,,
-89,-44,-7.26,,,,,,,,,,
-89,-43,-7.21,,,,,,,,,,
-89,-42,-7.16,,,,,,,,,,
-89,-41,-7.11,,,,,,,,,,
-89,-40,-7.06,,,,,,,,,,
-89,-39,-7.00,,,,,,,,,,
-89,-38,-6.94,,,,,,,,,,
-89,-37,-6.88,,,,,,,,,,
-89,-36,-6.82,,,,,,,,,,
-89,-35,-6.76,,,,,,,,,,
-89,-34,-6.70,,,,,,,,,,
-89,-33,-6.63,,,,,,,,,,
-89,-32,-6.57,,,,,,,,,,
-89,-31,-6.50,,,,,,,,,,
-89,-30,-6.44,,,,,,,,,,
-89,-29,-6.37,,,,,,,,,,
-89,-28,-6.30,,,,,,,,,,
-89,-27,-6.23,,,,,,,,,,
-89,-26,-6.17,,,,,,,,,,
-89,-25,-6.10,,,,,,,,,,
-89,-24,-6.03,,,,,,,,,,
-89,-23,-5.96,,,,,,,,,,
-89,-22,-5.89,,,,,,,,,,
-89,-21,-5.83,,,,,,,,,,
-89,-20,-5.76,,,,,,,,,,
-89,-19,-5.69,,,,,,,,,,
-89,-18,-5.62,,,,,,,,,,
-89,-17,-5.56,,,,,,,,,,
-89,-16,-5.49,,,,,,,,,,
-89,-15,-5.43,,,,,,,,,,
-89,-14,-5.36,,,,,,,,,,
-89,-13,-5.30,,,,,,,,,,
-89,-12,-5.24,,,,,,,,,,
-89,-11,-5.18,,,,,,,,,,
-89,-10,-5.12,,,,,,,,,,
-89,-9,-5.06,,,,,,,,,,
-89,-8,-5.00,,,,,,,,,,
-89,-7,-4.94,,,,,,,,,,
-89,-6,-4.89,,,,,,,,,,
-89,-5,-4.83,,,,,,,,,,
-89,-4,-4.78,,,,,,,,,,
-89,-3,-4.73,,,,,,,,,,
-89,-2,-4.67,,,,,,,,,,
-89,-1,-4.62,,,,,,,,,,
-89,0,-4.58,,,,,,,,,,
-89,1,-4.53,,,,,,,,,,
-89,2,-4.48,,,,,,,,,,
-89,3,-4.44,,,,,,,,,,
-89,4,-4.39,,,,,,,,,,
-89,5,-4.35,,,,,,,,,,
-89,6,-4.31,,,,,,,,,,
-89,7,-4.27,,,,,,,,,,
-89,8,-4.23,,,,,,,,,,
-89,9,-4.20,,,,,,,,,,
-89,10,-4.16,,,,,,,,,,
-89,11,-4.13,,,,,,,,,,
-89,12,-4.09,,,,,,,,,,
-89,13,-4.06,,,,,,,,,,
-89,14,-4.03,,,,,,,,,,
-89,15,-4.01,,,,,,,,,,
-89,16,-3.98,,,,,,,,,,
-89,17,-3.95,,,,,,,,,,
-89,18,-3.93,,,,,,,,,,
-89,19,-3.91,,,,,,,,,,
-89,20,-3.89,,,,,,,,,,
-89,21,-3.87,,,,,,,,,,
-89,22,-3.85,,,,,,,,,,
-89,23,-3.83,,,,,,,,,,
-89,24,-3.82,,,,,,,,,,
-89,25,-3.81,,,,,,,,,,
-89,26,-3.79,,,,,,,,,,
-89,27,-3.78,,,,,,,,,,
-89,28,-3.77,,,,,,,,,,
-89,29,-3.77,,,,,,,,,,
-89,30,-3.76,,,,,,,,,,
-89,31,-3.75,,,,,,,,,,
-89,32,-3.75,,,,,,,,,,
-89,33,-3.75,,,,,,,,,,
-89,34,-3.75,,,,,,,,,,
-89,35,-3.75,,,,,,,,,,
-89,36,-3.75,,,,,,,,,,
-89,37,-3.76,,,,,,,,,,
-89,38,-3.76,,,,,,,,,,
-89,39,-3.77,,,,,,,,,,
-89,40,-3.78,,,,,,,,,,
-89,41,-3.79,,,,,,,,,,
-89,42,-3.80,,,,,,,,,,
-89,43,-3.81,,,,,,,,,,
-89,44,-3.82,,,,,,,,,,
-89,45,-3.84,,,,,,,,,,
-89,46,-3.86,,,,,,,,,,
-89,47,-3.87,,,,,,,,,,
-89,48,-3.89,,,,,,,,,,
-89,49,-3.91,,,,,,,,,,
-89,50,-3.94,,,,,,,,,,
-89,51,-3.96,,,,,,,,,,
-89,52,-3.99,,,,,,,,,,
-89,53,-4.01,,,,,,,,,,
-89,54,-4.04,,,,,,,,,,
-89,55,-4.07,,,,,,,,,,
-89,56,-4.10,,,,,,,,,,
-89,57,-4.13,,,,,,,,,,
-89,58,-4.17,,,,,,,,,,
-89,59,-4.20,,,,,,,,,,
-89,60,-4.24,,,,,,,,,,
-89,61,-4.27,,,,,,,,,,
-89,62,-4.31,,,,,,,,,,
-89,63,-4.35,,,,,,,,,,
-89,64,-4.39,,,,,,,,,,
-89,65,-4.44,,,,,,,,,,
-89,66,-4.48,,,,,,,,,,
-89,67,-4.52,,,,,,,,,,
-89,68,-4.57,,,,,,,,,,
-89,69,-4.62,,,,,,,,,,
-89,70,-4.67,,,,,,,,,,
-89,71,-4.72,,,,,,,,,,
-89,72,-4.77,,,,,,,,,,
-89,73,-4.82,,,,,,,,,,
-89,74,-4.87,,,,,,,,,,
-89,75,-4.93,,,,,,,,,,
-89,76,-4.98,,,,,,,,,,
-89,77,-5.04,,,,,,,,,,
-89,78,-5.10,,,,,,,,,,
-89,79,-5.16,,,,,,,,,,
-89,80,-5.22,,,,,,,,,,
-89,81,-5.28,,,,,,,,,,
-89,82,-5.34,,,,,,,,,,
-89,83,-5.40,,,,,,,,,,
-89,84,-5.46,,,,,,,,,,
-89,85,-5.53,,,,,,,,,,
-89,86,-5.59,,,,,,,,,,
-89,87,-5.66,,,,,,,,,,
-89,88,-5.72,,,,,,,,,,
-89,89,-5.79,,,,,,,,,,
-89,90,-5.85,,,,,,,,,,
-89,91,-5.92,,,,,,,,,,
-89,92,-5.99,,,,,,,,,,
-89,93,-6.06,,,,,,,,,,
-89,94,-6.12,,,,,,,,,,
-89,95,-6.19,,,,,,,,,,
-89,96,-6.26,,,,,,,,,,
-89,97,-6.33,,,,,,,,,,
-89,98,-6.40,,,,,,,,,,
-89,99,-6.46,,,,,,,,,,
-89,100,-6.53,,,,,,,,,,
-89,101,-6.60,,,,,,,,,,
-89,102,-6.66,,,,,,,,,,
-89,103,-6.73,,,,,,,,,,
-89,104,-6.79,,,,,,,,,,
-89,105,-6.85,,,,,,,,,,
-89,106,-6.92,,,,,,,,,,
-89,107,-6.98,,,,,,,,,,
-89,108,-7.04,,,,,,,,,,
-89,109,-7.10,,,,,,,,,,
-89,110,-7.15,,,,,,,,,,
-89,111,-7.21,,,,,,,,,,
-89,112,-7.26,,,,,,,,,,
-89,113,-7.31,,,,,,,,,,
-89,114,-7.36,,,,,,,,,,
-89,115,-7.40,,,,,,,,,,
-89,116,-7.45,,,,,,,,,,
-89,117,-7.49,,,,,,,,,,
-89,118,-7.52,,,,,,,,,,
-89,119,-7.56,,,,,,,,,,
-89,120,-7.59,,,,,,,,,,
-89,121,-7.62,,,,,,,,,,
-89,122,-7.64,,,,,,,,,,
-89,123,-7.66,,,,,,,,,,
-89,124,-7.68,,,,,,,,,,
-89,125,-7.70,,,,,,,,,,
-89,126,-7.71,,,,,,,,,,
-89,127,-7.71,,,,,,,,,,
-89,128,-7.72,,,,,,,,,,
-89,129,-7.72,,,,,,,,,,
-89,130,-7.71,,,,,,,,,,
-89,131,-7.71,,,,,,,,,,
-89,132,-7.69,,,,,,,,,,
-89,133,-7.68,,,,,,,,,,
-89,134,-7.66,,,,,,,,,,
-89,135,-7.64,,,,,,,,,,
-89,136,-7.61,,,,,,,,,,
-89,137,-7.58,,,,,,,,,,
-89,138,-7.55,,,,,,,,,,
-89,139,-7.52,,,,,,,,,,
-89,140,-7.48,,,,,,,,,,
-89,141,-7.43,,,,,,,,,,
